,홍수사상번호,연,월,일,시간,유입량,집단평균 유역평균강수,집단평균 유역강수합,집단평균 유역강수표준편차,집단평균 강우(A지역),집단평균 강우(B지역),집단평균 강우(C지역),집단평균 강우(D지역),집단평균 수위(E지역),집단평균 수위(D지역),집단합 강우(A지역),집단합 강우(B지역),집단합 강우(C지역),집단합 강우(D지역),집단합 수위(E지역),집단합 수위(D지역),집단표준편차 강우(A지역),집단표준편차 강우(B지역),집단표준편차 강우(C지역),집단표준편차 강우(D지역),집단표준편차 수위(E지역),집단표준편차 수위(D지역),평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),평균일강수량(mm),최다일강수량(mm),1시간최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),일조합,일사합
1254,15,2011,7,10,9,2237.79309,115.42198333333333,692.5319,19.976277729298207,130.33333333333334,64.0,68.66666666666667,52.5,6.05,136.76161706666667,782,384,412,315,36.3,820.5697024,1.49071198499986,25.45584412271571,10.888321980707383,1.3844373104863459,0.0,0.36800915753681723,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1255,15,2011,7,10,10,2180.440741,110.84911666666666,665.0947,18.598860882539434,127.66666666666667,62.166666666666664,63.5,51.5,5.920000000000001,136.86155356666666,766,373,381,309,35.52,821.1693214,0.74535599249993,23.082581215183787,4.031128874149275,1.3844373104863459,8.881784197001252e-16,0.3537978325686512,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1256,15,2011,7,10,11,2138.185208,105.57671666666666,633.4603,16.144829341042566,117.0,59.666666666666664,63.666666666666664,50.666666666666664,5.81,136.9523115,702,358,382,304,34.86,821.713869,0.0,19.362047641943477,4.496912521077347,1.1055415967851332,0.0,0.33589363009239787,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1257,15,2011,7,10,12,2111.306003,101.40100000000001,608.4060000000001,14.019386274489099,117.0,57.833333333333336,64.5,50.166666666666664,5.72,137.03493253333335,702,347,387,301,34.32,822.2095952000001,0.0,16.856419812311536,5.408326913195984,0.6871842709362768,0.0,0.31502947252736696,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1258,15,2011,7,10,13,2100.34284,96.48321666666668,578.8993,13.241648007633174,110.0,55.5,64.66666666666667,49.666666666666664,5.63,137.1093353166667,660,333,388,298,33.78,822.6560119000001,0.0,12.592987466575726,5.280993172584953,0.4714045207910317,0.0,0.2934883905890303,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1259,15,2011,7,10,14,2105.835435,91.71548333333332,550.2928999999999,11.440560412470575,103.0,49.5,65.0,49.166666666666664,5.53,137.17837896666666,618,297,390,295,33.18,823.0702738,0.0,7.522189397597839,5.033222956847166,0.372677996249965,0.0,0.27199719450602244,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1260,15,2011,7,10,15,2127.426692,86.90158333333333,521.4095,9.480300282764722,99.0,45.5,66.0,49.333333333333336,5.46,137.2413968333333,594,273,396,296,32.76,823.4483809999999,0.0,1.8929694486000912,5.715476066494082,0.4714045207910317,0.0,0.2508725932464566,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1261,15,2011,7,10,16,2161.172274,82.53255,495.1953,6.197040221145901,91.5,45.0,67.33333333333333,50.0,5.39,137.29619643333334,549,270,404,300,32.339999999999996,823.7771786,0.5,1.4142135623730951,7.673909622147559,1.0,0.0,0.2289905619167245,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1262,15,2011,7,10,17,2202.231032,80.63918333333334,483.8351,2.252166271553285,88.83333333333333,45.0,69.0,52.333333333333336,5.32,137.34424801666668,533,270,414,314,31.92,824.0654881,2.192157739660984,1.4142135623730951,7.788880963698615,3.34995854037363,0.0,0.20545428705402552,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1263,15,2011,7,10,18,2245.798521,81.90496666666667,491.4298,1.8342394987811417,88.66666666666667,50.0,71.66666666666667,54.5,5.27,137.3865119,532,300,430,327,31.619999999999997,824.3190714,2.134374745810949,1.4142135623730951,8.993825042154693,4.924428900898052,0.0,0.18324796935031745,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1264,15,2011,7,10,19,2287.217107,85.02803333333334,510.16820000000007,2.6625927931665054,89.66666666666667,53.0,74.0,58.166666666666664,5.22,137.42402976666668,538,318,444,349,31.319999999999997,824.5441786,2.134374745810949,1.4142135623730951,10.816653826391969,5.899623340142619,0.0,0.16285917334689717,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1265,15,2011,7,10,20,2321.86586,89.64115,537.8469,3.3667011251124315,91.66666666666667,58.0,76.83333333333333,62.5,5.2,137.45883928333333,550,348,461,375,31.2,824.7530357,1.4907119849998596,1.4142135623730951,12.253117517141868,5.937171043518958,0.0,0.14209467731245248,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1266,15,2011,7,10,21,2345.838736,93.11316666666666,558.679,2.6741064231294587,93.0,59.666666666666664,76.83333333333333,64.0,5.21,137.491125,558,358,461,384,31.26,824.9467500000001,1.4142135623730951,1.1055415967851332,15.203252575974949,4.08248290463863,0.0,0.12441207841133847,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1267,15,2011,7,10,22,2358.08923,94.65839999999999,567.9504,1.9307177042057007,93.5,60.166666666666664,76.16666666666667,65.16666666666667,5.25,137.51828968333334,561,361,457,391,31.5,825.1097381,1.118033988749895,0.372677996249965,18.50600503140054,1.2133516482134197,0.0,0.10746864557337593,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1268,15,2011,7,10,23,2358.285722,94.61401666666666,567.6841,2.1977378638171463,93.83333333333333,60.0,76.5,64.5,5.31,137.54419245,563,360,459,387,31.859999999999996,825.2651547,0.3726779962499649,0.0,18.427786989579985,2.753785273643051,0.0,0.09219806619883965,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1269,15,2011,7,10,24,2346.537031,93.95923333333333,563.7554,2.252803490221806,94.0,60.0,73.5,62.5,5.38,137.56569643333333,564,360,441,375,32.28,825.3941786,0.0,0.0,20.66196183005541,5.220153254455275,0.0,0.0794429796136952,23.2,26.6,30.4,21.0,17.1,90,59,57.2,308.5,53.5,1.6,11.4,18.4,0.6,7.85
1270,15,2011,7,11,1,2324.713714,92.91295000000001,557.4777,2.226619906008506,93.0,60.0,68.0,59.5,5.43,137.58510516666666,558,360,408,357,32.58,825.510631,0.0,0.0,23.874672772626646,6.020797289396148,0.0,0.06822883829829704,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1271,15,2011,7,11,2,2295.126766,91.92463333333335,551.5478,1.878808623983707,93.0,60.0,64.66666666666667,53.833333333333336,5.43,137.60137698333332,558,360,388,323,32.58,825.6082619,0.0,0.0,24.877477542727053,10.350791703482827,0.0,0.05782254792069729,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1272,15,2011,7,11,3,2259.858401,90.83691666666668,545.0215000000001,2.5445583345750906,92.5,60.0,61.333333333333336,49.333333333333336,5.41,137.61910911666666,555,360,368,296,32.46,825.7146547,0.5,1.0,24.877477542727053,8.825468196582484,0.0,0.04955456798346974,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1273,15,2011,7,11,4,2220.075701,89.71173333333333,538.2704,4.615472638010351,90.83333333333333,59.666666666666664,59.833333333333336,41.666666666666664,5.3999999999999995,137.63800993333334,545,358,359,250,32.4,825.8280596000001,0.3726779962499649,0.9428090415820634,26.28318008832941,8.117197107923948,8.881784197001252e-16,0.044766146467457066,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1274,15,2011,7,11,5,2176.716967,89.15971666666667,534.9583,6.128247904422239,91.33333333333333,59.666666666666664,59.5,38.333333333333336,5.37,137.65564881666663,548,358,357,230,32.22,825.9338928999998,0.74535599249993,0.9428090415820634,25.811818998280614,6.128258770283412,0.0,0.04165849557170741,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1275,15,2011,7,11,6,2130.551238,88.72834999999999,532.3701,7.528666080112286,91.83333333333333,59.666666666666664,58.666666666666664,33.833333333333336,5.34,137.6717877,551,358,352,203,32.04,826.0307262,0.3726779962499649,0.9428090415820634,24.280765135299085,0.372677996249965,0.0,0.039272221271438555,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1276,15,2011,7,11,7,2081.670504,88.23868333333333,529.4321,8.73755057847386,92.33333333333333,58.666666666666664,56.833333333333336,33.666666666666664,5.31,137.68733135,554,352,341,202,31.859999999999996,826.1239880999999,0.74535599249993,2.748737083745107,21.333984365066197,0.4714045207910317,0.0,0.03821922101489896,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1277,15,2011,7,11,8,2029.997494,87.29583333333333,523.775,11.19587346267464,93.33333333333333,51.5,57.166666666666664,34.5,5.27,137.70022421666667,560,309,343,207,31.619999999999997,826.2013453,0.74535599249993,8.73212459828649,21.09831483528694,0.5,0.0,0.036864096462925974,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1278,15,2011,7,11,9,1975.454936,86.0423,516.2538,12.712583535222102,94.16666666666667,45.833333333333336,57.166666666666664,34.5,5.22,137.71113293333335,565,275,343,207,31.319999999999997,826.2667976,1.0671873729054748,11.696390706348499,21.09831483528694,0.5,0.0,0.03496438517919472,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1279,15,2011,7,11,10,1918.54507,83.16048333333335,498.96290000000005,16.230434369974684,94.16666666666667,40.333333333333336,56.0,34.666666666666664,5.19,137.72137500000002,565,242,336,208,31.140000000000004,826.3282500000001,1.0671873729054748,14.895935314336219,19.096247449870006,0.4714045207910317,0.0,0.03365620677720118,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1280,15,2011,7,11,11,1862.088182,80.31686666666666,481.90119999999996,18.96202714547038,87.16666666666667,37.666666666666664,53.5,35.0,5.14,137.73102183333336,523,226,321,210,30.84,826.3861310000001,1.0671873729054748,15.807874268505834,15.20690632574555,0.0,0.0,0.03326276134361726,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1281,15,2011,7,11,12,1809.484069,76.86463333333334,461.18780000000004,19.373748531252854,86.66666666666667,37.333333333333336,47.0,35.0,5.09,137.74066865,520,224,282,210,30.54,826.4440119,0.74535599249993,16.02775370689508,5.656854249492381,0.0,0.0,0.0329434407480386,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1282,15,2011,7,11,13,1763.494592,72.81705000000001,436.9023,17.850222539765902,80.83333333333333,37.333333333333336,43.0,35.0,5.04,137.74867856666665,485,224,258,210,30.24,826.4920714,0.3726779962499649,16.02775370689508,0.0,0.0,0.0,0.03298891369186165,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1283,15,2011,7,11,14,1724.329869,68.49659999999999,410.97959999999995,16.210655820580897,73.0,36.666666666666664,43.0,35.0,4.990000000000001,137.75668850000002,438,220,258,210,29.940000000000005,826.5401310000001,0.0,15.129074290546958,0.0,0.0,8.881784197001252e-16,0.03307472957783572,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1284,15,2011,7,11,15,1691.56208,65.06851666666667,390.41110000000003,14.907496133871337,67.0,33.833333333333336,43.0,35.0,4.94,137.76330951666668,402,203,258,210,29.640000000000004,826.5798571,0.0,11.696390706348502,0.0,0.0,0.0,0.031475669484566295,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1285,15,2011,7,11,16,1664.626081,60.30516666666666,361.83099999999996,14.272002078973442,52.0,30.5,43.0,35.0,4.89,137.76854166666666,312,183,258,210,29.34,826.61125,0.0,6.677075208003377,0.0,0.0,0.0,0.02847162939762679,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1286,15,2011,7,11,17,1642.407419,55.08108333333333,330.4865,13.255137261884121,49.0,28.0,42.166666666666664,35.0,4.84,137.77294048333331,294,168,253,210,29.04,826.6376429,0.0,3.6514837167011076,1.863389981249825,0.0,0.0,0.025727842787560903,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1287,15,2011,7,11,18,1623.654318,50.160866666666664,300.9652,11.058271738637803,44.0,26.333333333333332,42.166666666666664,35.0,4.79,137.77733928333333,264,158,253,210,28.74,826.6640357,0.0,0.7453559924999298,1.863389981249825,0.0,0.0,0.023112912139495203,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1288,15,2011,7,11,19,1607.570553,46.41796666666667,278.50780000000003,6.645360526629752,46.0,31.0,46.166666666666664,35.5,4.75,137.7790873,276,186,277,213,28.5,826.6745238,6.0,0.0,3.5784850922639815,0.5,0.0,0.021255229872358606,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1289,15,2011,7,11,20,1595.182124,43.87488333333334,263.2493,2.316207616209932,41.5,32.0,47.333333333333336,40.5,4.71,137.77652976666667,249,192,284,243,28.26,826.6591786,4.716990566028302,0.0,6.446359868604572,5.5,0.0,0.01656838887466613,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1290,15,2011,7,11,21,1587.970583,43.758383333333335,262.5503,0.7082283492788352,32.833333333333336,32.0,50.333333333333336,41.166666666666664,4.69,137.77330555,197,192,302,247,28.140000000000004,826.6398333,5.367080729368206,0.0,8.498365855987975,5.842849380986034,0.0,0.01277671661053078,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1291,15,2011,7,11,22,1587.02359,45.200466666666664,271.20279999999997,1.4437197023276,36.5,32.0,53.833333333333336,43.0,4.68,137.77008135,219,192,323,258,28.08,826.6204881,1.8027756377319946,0.0,7.945998294040145,5.477225575051661,0.0,0.009734240082606994,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1292,15,2011,7,11,23,1591.853236,46.7707,280.6242,1.1778791151896708,37.333333333333336,36.0,55.833333333333336,46.5,4.670000000000001,137.76685715,224,216,335,279,28.020000000000003,826.6011429,1.4907119849998596,0.0,6.309164410249234,2.362907813126304,8.881784197001252e-16,0.008309259508275234,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1293,15,2011,7,11,24,1601.577718,47.551700000000004,285.3102,0.4521373795651044,37.666666666666664,37.0,57.666666666666664,44.833333333333336,4.7,137.76220436666668,226,222,346,269,28.2,826.5732262,0.7453559924999298,0.0,4.533823502911814,2.9107081994288304,0.0,0.008158308800375694,23.2,27.0,32.2,20.7,16.8,87,48,20.6,138.5,60.0,1.6,9.3,14.3,2.1,10.32
1294,15,2011,7,12,1,1615.211679,47.83566666666667,287.014,0.06478445458252836,38.0,37.0,58.666666666666664,45.833333333333336,4.73,137.75490078333334,228,222,352,275,28.380000000000003,826.5294047,0.0,0.0,3.2998316455372216,2.4776781245530843,0.0,0.011566314042428406,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1295,15,2011,7,12,2,1631.355547,48.172966666666674,289.03780000000006,0.2990373035072524,38.0,37.0,59.166666666666664,43.5,4.72,137.74433333333334,228,222,355,261,28.319999999999997,826.466,0.0,0.0,2.9107081994288304,1.5,0.0,0.014900901041623973,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1296,15,2011,7,12,3,1648.506197,48.57968333333333,291.4781,0.33967215280162233,38.0,37.0,59.0,44.0,4.7,137.73376588333335,228,222,354,264,28.2,826.4025953,0.0,0.0,3.0,1.4142135623730951,0.0,0.01916087386303097,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1297,15,2011,7,12,4,1665.160503,49.78303333333333,298.6982,1.0385990318158824,39.0,37.0,58.666666666666664,45.0,4.69,137.72253173333334,234,222,352,270,28.140000000000004,826.3351904,1.0,0.0,3.9860869143671325,0.0,0.0,0.023199985155438953,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1298,15,2011,7,12,5,1680.35442,52.12566666666667,312.754,2.0466106580284267,42.666666666666664,36.5,62.666666666666664,46.833333333333336,4.670000000000001,137.71129761666666,256,219,376,281,28.020000000000003,826.2677857,3.39934634239519,0.5,8.198915917499228,1.863389981249825,8.881784197001252e-16,0.02744293214468931,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1299,15,2011,7,12,6,1695.280224,55.13431666666667,330.8059,2.4135429727661544,45.666666666666664,34.833333333333336,64.16666666666667,48.833333333333336,4.66,137.70006350000003,274,209,385,293,27.96,826.2003810000001,3.5433819375782165,1.863389981249825,10.558040643141236,3.8477987935383986,0.0,0.03180826915515376,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1300,15,2011,7,12,7,1711.669269,58.03383333333334,348.20300000000003,2.221890364581975,46.666666666666664,36.333333333333336,66.33333333333333,53.666666666666664,4.68,137.68962301666667,280,218,398,322,28.08,826.1377381,2.98142396999972,2.6874192494328497,12.133516482134196,7.4535599249993,0.0,0.03348944631832393,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1301,15,2011,7,12,8,1730.812393,60.2258,361.3548,2.047120161755695,48.166666666666664,38.5,66.5,59.0,4.72,137.67792063333331,289,231,399,354,28.319999999999997,826.0675237999999,1.0671873729054746,3.2015621187164243,10.323920443965719,9.055385138137417,0.0,0.034425424991065365,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1302,15,2011,7,12,9,1752.238347,61.6932,370.1592,2.177592752712653,48.833333333333336,42.333333333333336,67.33333333333333,61.166666666666664,4.82,137.66295436666667,293,254,404,367,28.92,825.9777262,0.372677996249965,3.299831645537222,11.352924243950934,6.890008869531463,0.0,0.036513909940583386,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1303,15,2011,7,12,10,1775.035365,62.37918333333334,374.2751,2.3365450744041345,48.833333333333336,42.333333333333336,66.33333333333333,64.5,4.87,137.6479881,293,254,398,387,29.220000000000002,825.8879285999999,0.372677996249965,3.299831645537222,12.631530214330946,3.5,0.0,0.0386920883947433,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1304,15,2011,7,12,11,1798.288857,62.54781666666667,375.2869,2.5039009667694323,49.0,42.333333333333336,65.0,65.5,4.98,137.63302183333334,294,254,390,393,29.880000000000003,825.798131,0.0,3.299831645537222,13.316656236958787,3.905124837953327,0.0,0.04094569320700934,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1305,15,2011,7,12,12,1821.072948,62.34864999999999,374.09189999999995,2.5758194920904955,49.0,42.166666666666664,62.5,62.5,5.05,137.61909721666666,294,253,375,375,30.3,825.7145833,0.0,3.0776975521032313,14.511489700693494,5.909032633745278,0.0,0.042889303799454964,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1306,15,2011,7,12,13,1842.458941,62.07965000000001,372.47790000000003,2.768248878954586,49.0,41.0,60.5,58.666666666666664,5.09,137.6065615,294,246,363,352,30.54,825.639369,0.0,2.6457513110645907,15.976545308670458,7.1336448530109,0.0,0.04296996610013193,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1307,15,2011,7,12,14,1861.590286,61.69358333333334,370.16150000000005,2.976553987648952,49.0,40.0,59.166666666666664,54.0,5.12,137.59541468333333,294,240,355,324,30.720000000000002,825.5724881,0.0,1.5275252316519468,16.50673263314767,6.4031242374328485,0.0,0.04162146984679642,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1308,15,2011,7,12,15,1877.89901,60.9321,365.5926,2.8401822271349646,49.0,39.5,57.833333333333336,49.666666666666664,5.13,137.58426785,294,237,347,298,30.779999999999998,825.5056071,0.0,0.7637626158259734,16.40545302297041,5.734883511361751,0.0,0.04036606048908653,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1309,15,2011,7,12,16,1890.889287,59.86661666666666,359.19969999999995,2.3016637492740375,49.0,39.333333333333336,56.833333333333336,46.0,5.14,137.57395436666667,294,236,341,276,30.84,825.4437262,0.0,0.4714045207910317,15.678187253491888,3.605551275463989,0.0,0.0394026803548746,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1310,15,2011,7,12,17,1900.265288,59.300716666666666,355.8043,1.3738137020919388,49.5,39.333333333333336,56.833333333333336,43.666666666666664,5.16,137.56099006666668,297,236,341,262,30.96,825.3659404,0.5,0.4714045207910317,15.67818725349189,0.9428090415820634,0.0,0.03877514886555106,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1311,15,2011,7,12,18,1906.531184,61.28863333333334,367.7318,2.20995430244358,53.333333333333336,38.833333333333336,58.333333333333336,44.0,5.18,137.54580356666668,320,233,350,264,31.08,825.2748214000001,3.6817870057290873,2.852873794770615,16.74979270186815,1.0,0.0,0.03927400509967025,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1312,15,2011,7,12,19,1910.391143,64.5488,387.2928,3.3823281449321283,60.166666666666664,36.5,57.666666666666664,44.5,5.2,137.53061706666665,361,219,346,267,31.2,825.1837023999999,8.274794391537606,4.031128874149275,15.807874268505834,1.5,0.0,0.0398215058851239,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1313,15,2011,7,12,20,1912.371089,66.5047,399.02819999999997,4.089338246383312,63.166666666666664,33.333333333333336,56.666666666666664,44.833333333333336,5.22,137.51748611666667,379,200,340,269,31.319999999999997,825.1049167,7.690181330039551,6.046119049072351,13.695092389449425,1.3437096247164249,0.0,0.03909302097222324,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1314,15,2011,7,12,21,1912.283965,66.62023333333333,399.7214,5.642714425305924,64.66666666666667,31.333333333333332,54.833333333333336,45.666666666666664,5.2,137.50574405,388,188,329,274,31.2,825.0344643,5.21749194749951,6.871842709362768,10.745800213209915,0.4714045207910317,0.0,0.03696743350539681,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1315,15,2011,7,12,22,1909.764468,65.49563333333334,392.97380000000004,7.6023800708871585,67.33333333333333,30.5,53.333333333333336,45.833333333333336,5.22,137.49483531666667,404,183,320,275,31.319999999999997,824.9690119,0.74535599249993,7.433034373659253,7.564537145273478,0.37267799624996495,0.0,0.035100445304038747,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1316,15,2011,7,12,23,1904.447296,64.74661666666667,388.4797,8.270520307980764,67.83333333333333,30.333333333333332,51.5,45.833333333333336,5.31,137.48452183333333,407,182,309,275,31.859999999999996,824.9071309999999,0.3726779962499649,7.542472332656508,5.315072906367325,0.37267799624996495,0.0,0.03415261276782013,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1317,15,2011,7,12,24,1896.381803,64.18215,385.0929,8.13102167642542,67.83333333333333,30.333333333333332,49.5,45.5,5.3500000000000005,137.47420833333334,407,182,297,273,32.1,824.84525,0.3726779962499649,7.542472332656508,2.5,0.5,8.881784197001252e-16,0.033256640592803574,24.0,26.8,32.9,21.8,18.4,90,52,30.7,150.5,61.0,1.6,10.1,14.8,1.3,7.77
1318,15,2011,7,13,1,1887.27598,63.34626666666666,380.07759999999996,7.986117687309371,68.0,29.5,48.333333333333336,45.166666666666664,5.37,137.4649365,408,177,290,271,32.22,824.789619,0.0,6.525590650150631,1.247219128924647,0.6871842709362768,0.0,0.03184817085244306,24.9,27.2,29.9,22.8,18.5,88,61,8.9,77.0,24.0,1.8,12.1,19.6,0.1,6.67
1319,15,2011,7,13,2,1879.252473,62.208833333333324,373.25299999999993,7.882127852017852,68.0,28.166666666666668,48.5,44.833333333333336,5.3999999999999995,137.45633135,408,169,291,269,32.4,824.7379881,0.0,4.561310727801336,1.118033988749895,0.37267799624996495,8.881784197001252e-16,0.031052510177424303,24.9,27.2,29.9,22.8,18.5,88,61,8.9,77.0,24.0,1.8,12.1,19.6,0.1,6.67
1320,15,2011,7,13,3,1873.747196,60.28081666666666,361.68489999999997,7.65323966618422,68.0,26.333333333333332,48.5,44.5,5.3999999999999995,137.44772618333334,408,158,291,267,32.4,824.6863571000001,0.0,3.2998316455372216,1.118033988749895,0.5,8.881784197001252e-16,0.030304516563234324,24.9,27.2,29.9,22.8,18.5,88,61,8.9,77.0,24.0,1.8,12.1,19.6,0.1,6.67
1321,15,2011,7,13,4,1869.44912,57.25061666666667,343.50370000000004,7.2952763364194935,67.0,25.0,48.666666666666664,44.333333333333336,5.41,137.43912103333332,402,150,292,266,32.46,824.6347261999999,0.0,1.5275252316519468,0.9428090415820634,0.4714045207910317,0.0,0.02960779997143965,24.9,27.2,29.9,22.8,18.5,88,61,8.9,77.0,24.0,1.8,12.1,19.6,0.1,6.67
1322,15,2011,7,13,5,1864.360483,54.26405,325.5843,6.168341869781538,63.0,24.5,48.666666666666664,44.0,5.43,137.43333333333337,378,147,292,264,32.58,824.6000000000001,0.0,0.7637626158259734,0.9428090415820634,0.0,0.0,0.02823512391015933,24.9,27.2,29.9,22.8,18.5,88,61,8.9,77.0,24.0,1.8,12.1,19.6,0.1,6.67
